时间,     温度,          热重
47.1,   267.74896,   -0.22881     
47.2,   267.84338,   -0.22874     
47.2,   267.95853,   -0.22857     
47.2,   268.07425,   -0.22841     
47.2,   268.16882,   -0.22828     
47.2,   268.26007,   -0.22818     
47.2,   268.35571,   -0.22805     
47.3,   268.44882,   -0.22793     
47.3,   268.52814,   -0.22780     
47.3,   268.62311,   -0.22764     
47.3,   268.69296,   -0.22751     
47.3,   268.82071,   -0.22743     
47.3,   268.94174,   -0.22738     
47.4,   269.01428,   -0.22725     
47.4,   269.10870,   -0.22711     
47.4,   269.19003,   -0.22703     
47.4,   269.28537,   -0.22685     
47.4,   269.38184,   -0.22673     
47.4,   269.50095,   -0.22661     
47.5,   269.59756,   -0.22651     
47.5,   269.70511,   -0.22642     
47.5,   269.82944,   -0.22636     
47.5,   269.90414,   -0.22624     
47.5,   270.00235,   -0.22608     
47.5,   270.08679,   -0.22597     
47.6,   270.16946,   -0.22582     
47.6,   270.26355,   -0.22567     
47.6,   270.35623,   -0.22558     
47.6,   270.47287,   -0.22547     
47.6,   270.55579,   -0.22532     
47.6,   270.66190,   -0.22520     
47.7,   270.73999,   -0.22511     
47.7,   270.84283,   -0.22500     
47.7,   270.93625,   -0.22492     
47.7,   271.08395,   -0.22481     
47.7,   271.17157,   -0.22471     
47.7,   271.25656,   -0.22458     
47.8,   271.32861,   -0.22439     
47.8,   271.43286,   -0.22429     
47.8,   271.53903,   -0.22422     
47.8,   271.61197,   -0.22409     
47.8,   271.73117,   -0.22396     
47.8,   271.86707,   -0.22381     
47.9,   271.93832,   -0.22373     
47.9,   272.01462,   -0.22361     
47.9,   272.12408,   -0.22352     
47.9,   272.23322,   -0.22345     
47.9,   272.30423,   -0.22333     
47.9,   272.40744,   -0.22324     
48.0,   272.49341,   -0.22311     
48.0,   272.59448,   -0.22298     
48.0,   272.69669,   -0.22286     
48.0,   272.81207,   -0.22271     
48.0,   272.91074,   -0.22255     
48.0,   273.00705,   -0.22241     
48.1,   273.09875,   -0.22234     
48.1,   273.18091,   -0.22230     
48.1,   273.29486,   -0.22224     
48.1,   273.37524,   -0.22211     
48.1,   273.48199,   -0.22202     
48.1,   273.56769,   -0.22183     
48.2,   273.69345,   -0.22171     
48.2,   273.78830,   -0.22163     
48.2,   273.88724,   -0.22151     
48.2,   273.97763,   -0.22145     
48.2,   274.06979,   -0.22136     
48.2,   274.18317,   -0.22126     
48.3,   274.28818,   -0.22114     
48.3,   274.37735,   -0.22107     
48.3,   274.47308,   -0.22094     
48.3,   274.56528,   -0.22083     
48.3,   274.67636,   -0.22080     
48.3,   274.77094,   -0.22070     
48.4,   274.84985,   -0.22060     
48.4,   274.93607,   -0.22056     
48.4,   275.04596,   -0.22049     
48.4,   275.14841,   -0.22045     
48.4,   275.25833,   -0.22037     
48.4,   275.36932,   -0.22026     
48.5,   275.44055,   -0.22021     
48.5,   275.50967,   -0.22010     
48.5,   275.58990,   -0.22002     
48.5,   275.70474,   -0.21994     
48.5,   275.83905,   -0.21983     
48.5,   275.92722,   -0.21969     
48.6,   276.02139,   -0.21964     
48.6,   276.10315,   -0.21954     
48.6,   276.22464,   -0.21950     
48.6,   276.32916,   -0.21939     
48.6,   276.41177,   -0.21940     
48.6,   276.50955,   -0.21931     
48.7,   276.60913,   -0.21923     
48.7,   276.67737,   -0.21912     
48.7,   276.79001,   -0.21902     
48.7,   276.88324,   -0.21898     
48.7,   276.98911,   -0.21890     
48.7,   277.08096,   -0.21875     
48.8,   277.15710,   -0.21868     
48.8,   277.23639,   -0.21859     
48.8,   277.34796,   -0.21850     
48.8,   277.46478,   -0.21844     
48.8,   277.56506,   -0.21837     
48.8,   277.66315,   -0.21835     
48.9,   277.74921,   -0.21830     
48.9,   277.85388,   -0.21827     
48.9,   277.95261,   -0.21824     
48.9,   278.05237,   -0.21818     
48.9,   278.12076,   -0.21809     
48.9,   278.21298,   -0.21800     
49.0,   278.32977,   -0.21796     
49.0,   278.43604,   -0.21790     
49.0,   278.50101,   -0.21785     
49.0,   278.59918,   -0.21781     
49.0,   278.71457,   -0.21776     
49.0,   278.80420,   -0.21775     
49.1,   278.89517,   -0.21769     
49.1,   279.01492,   -0.21765     
49.1,   279.08423,   -0.21755     
49.1,   279.19415,   -0.21751     
49.1,   279.29877,   -0.21742     
49.1,   279.40790,   -0.21738     
49.2,   279.49265,   -0.21735     
49.2,   279.56226,   -0.21732     
49.2,   279.68283,   -0.21727     
49.2,   279.78751,   -0.21719     
49.2,   279.86990,   -0.21715     
49.2,   279.96750,   -0.21712     
49.3,   280.08170,   -0.21707     
49.3,   280.14343,   -0.21702     
49.3,   280.25467,   -0.21698     
49.3,   280.36868,   -0.21695     
49.3,   280.46747,   -0.21693     
49.3,   280.53720,   -0.21688     
49.4,   280.62210,   -0.21682     
49.4,   280.74622,   -0.21677     
49.4,   280.85583,   -0.21675     
49.4,   280.91785,   -0.21671     
49.4,   281.01083,   -0.21671     
49.4,   281.11063,   -0.21665     
49.5,   281.22342,   -0.21663     
49.5,   281.31735,   -0.21655     
49.5,   281.42120,   -0.21652     
49.5,   281.50098,   -0.21644     
49.5,   281.58539,   -0.21640     
49.5,   281.67477,   -0.21636     
49.6,   281.78967,   -0.21636     
49.6,   281.88135,   -0.21635     
49.6,   281.99179,   -0.21628     
49.6,   282.06873,   -0.21625     
49.6,   282.17108,   -0.21622     
49.6,   282.25635,   -0.21621     
49.7,   282.36743,   -0.21615     
49.7,   282.47531,   -0.21617     
49.7,   282.56567,   -0.21613     
49.7,   282.67639,   -0.21612     
49.7,   282.76544,   -0.21608     
49.7,   282.85687,   -0.21607     
49.8,   282.94614,   -0.21605     
49.8,   283.04291,   -0.21601     
49.8,   283.14423,   -0.21601     
49.8,   283.25543,   -0.21601     
49.8,   283.36829,   -0.21597     
49.8,   283.43350,   -0.21591     
49.9,   283.49191,   -0.21587     
49.9,   283.62592,   -0.21585     
49.9,   283.73538,   -0.21585     
49.9,   283.82867,   -0.21584     
49.9,   283.93607,   -0.21584     
49.9,   284.03519,   -0.21584     
50.0,   284.12970,   -0.21583     
50.0,   284.19852,   -0.21579     
50.0,   284.28952,   -0.21575     
50.0,   284.40118,   -0.21576     
50.0,   284.48734,   -0.21567     
50.0,   284.57614,   -0.21567     
50.1,   284.68869,   -0.21565     
50.1,   284.79709,   -0.21573     
50.1,   284.89914,   -0.21578     
50.1,   284.98172,   -0.21577     
50.1,   285.08060,   -0.21578     
50.1,   285.15570,   -0.21573     
50.2,   285.25620,   -0.21573     
50.2,   285.34241,   -0.21571     
50.2,   285.44424,   -0.21568     
50.2,   285.55835,   -0.21563     
50.2,   285.67014,   -0.21561     
50.2,   285.74933,   -0.21556     
50.3,   285.80573,   -0.21553     
50.3,   285.91196,   -0.21549     
50.3,   286.01312,   -0.21551     
50.3,   286.12488,   -0.21553     
50.3,   286.21652,   -0.21550     
50.3,   286.34073,   -0.21553     
50.4,   286.44110,   -0.21552     
50.4,   286.51178,   -0.21550     
50.4,   286.60367,   -0.21551     
50.4,   286.68307,   -0.21545     
50.4,   286.79645,   -0.21555     
50.4,   286.91211,   -0.21554     
50.5,   286.99985,   -0.21552     
50.5,   287.09659,   -0.21557     
50.5,   287.16498,   -0.21555     
50.5,   287.24908,   -0.21557     
50.5,   287.35916,   -0.21559     
50.5,   287.47107,   -0.21556     
50.6,   287.56073,   -0.21555     
50.6,   287.64392,   -0.21552     
50.6,   287.74988,   -0.21551     
50.6,   287.86221,   -0.21551     
50.6,   287.95197,   -0.21552     
50.6,   288.02731,   -0.21557     
50.7,   288.13736,   -0.21561     
50.7,   288.23489,   -0.21565     
50.7,   288.36703,   -0.21570     
50.7,   288.45798,   -0.21565     
50.7,   288.54022,   -0.21565     
50.7,   288.60071,   -0.21565     
50.8,   288.71536,   -0.21570     
50.8,   288.81882,   -0.21573     
50.8,   288.92633,   -0.21577     
50.8,   289.01630,   -0.21581     
50.8,   289.09586,   -0.21579     
50.8,   289.18311,   -0.21582     
50.9,   289.28891,   -0.21586     
50.9,   289.38998,   -0.21586     
50.9,   289.49057,   -0.21587     
50.9,   289.57568,   -0.21595     
50.9,   289.67850,   -0.21592     
50.9,   289.76807,   -0.21589     
51.0,   289.86588,   -0.21593     
51.0,   289.97195,   -0.21593     
51.0,   290.08249,   -0.21596     
51.0,   290.17441,   -0.21599     
51.0,   290.26059,   -0.21601     
51.0,   290.36133,   -0.21608     
51.1,   290.47226,   -0.21610     
51.1,   290.56650,   -0.21608     
51.1,   290.65869,   -0.21612     
51.1,   290.73880,   -0.21617     
51.1,   290.82599,   -0.21618     
51.1,   290.96381,   -0.21626     
51.2,   291.07532,   -0.21628     
51.2,   291.15573,   -0.21632     
51.2,   291.23944,   -0.21631     
51.2,   291.31210,   -0.21635     
51.2,   291.43698,   -0.21639     
51.2,   291.52856,   -0.21638     
51.3,   291.62009,   -0.21641     
51.3,   291.70404,   -0.21643     
51.3,   291.77786,   -0.21648     
51.3,   291.89203,   -0.21652     
51.3,   292.00497,   -0.21657     
51.3,   292.11130,   -0.21663     
51.4,   292.19513,   -0.21666     
51.4,   292.28940,   -0.21671     
51.4,   292.38647,   -0.21674     
51.4,   292.48837,   -0.21678     
51.4,   292.57672,   -0.21681     
51.4,   292.69214,   -0.21688     
51.5,   292.77222,   -0.21690     
51.5,   292.87720,   -0.21697     
51.5,   292.96185,   -0.21704     
51.5,   293.08350,   -0.21710     
51.5,   293.16998,   -0.21711     
51.5,   293.24728,   -0.21719     
51.6,   293.30154,   -0.21724     
51.6,   293.40060,   -0.21729     
51.6,   293.51776,   -0.21738     
51.6,   293.63202,   -0.21745     
51.6,   293.76346,   -0.21753     
51.6,   293.87970,   -0.21760     
51.7,   293.97003,   -0.21765     
51.7,   294.04944,   -0.21768     
51.7,   294.12802,   -0.21774     
51.7,   294.22339,   -0.21783     
51.7,   294.30695,   -0.21789     
51.7,   294.43088,   -0.21794     
51.8,   294.51819,   -0.21800     
51.8,   294.62009,   -0.21808     
51.8,   294.71616,   -0.21815     
51.8,   294.84827,   -0.21827     
51.8,   294.93091,   -0.21831     
51.8,   295.01419,   -0.21837     
51.9,   295.10458,   -0.21844     
51.9,   295.19257,   -0.21847     
51.9,   295.31644,   -0.21854     
51.9,   295.39948,   -0.21858     
51.9,   295.48676,   -0.21866     
51.9,   295.57571,   -0.21873     
52.0,   295.71259,   -0.21885     
52.0,   295.79178,   -0.21890     
52.0,   295.87308,   -0.21893     
52.0,   295.97412,   -0.21894     
52.0,   296.09671,   -0.21900     
52.0,   296.19678,   -0.21912     
52.1,   296.27997,   -0.21915     
52.1,   296.35516,   -0.21925     
52.1,   296.45969,   -0.21940     
52.1,   296.59433,   -0.21948     
52.1,   296.68799,   -0.21955     
52.1,   296.75186,   -0.21957     
52.2,   296.84891,   -0.21967     
52.2,   296.94547,   -0.21975     
52.2,   297.02814,   -0.21986     
52.2,   297.14252,   -0.21997     
52.2,   297.25153,   -0.22005     
52.2,   297.35028,   -0.22019     
52.3,   297.42960,   -0.22025     
52.3,   297.53931,   -0.22038     
52.3,   297.62689,   -0.22046     
52.3,   297.73309,   -0.22055     
52.3,   297.84006,   -0.22062     
52.3,   297.93973,   -0.22069     
52.4,   298.01202,   -0.22085     
52.4,   298.13934,   -0.22098     
52.4,   298.26141,   -0.22108     
52.4,   298.30936,   -0.22118     
52.4,   298.40106,   -0.22132     
52.4,   298.51443,   -0.22141     
52.5,   298.61993,   -0.22149     
52.5,   298.70316,   -0.22157     
52.5,   298.80362,   -0.22166     
52.5,   298.89722,   -0.22177     
52.5,   298.99905,   -0.22187     
52.5,   299.05884,   -0.22197     
52.6,   299.15729,   -0.22206     
52.6,   299.29913,   -0.22217     
52.6,   299.38947,   -0.22224     
52.6,   299.48801,   -0.22235     
52.6,   299.60794,   -0.22246     
52.6,   299.67844,   -0.22253     
52.7,   299.74771,   -0.22264     
52.7,   299.85745,   -0.22274     
52.7,   299.96454,   -0.22284     
52.7,   300.06030,   -0.22288     
52.7,   300.17267,   -0.22306     
52.7,   300.25653,   -0.22312     
52.8,   300.36200,   -0.22322     
52.8,   300.44827,   -0.22332     
52.8,   300.54434,   -0.22341     
52.8,   300.62939,   -0.22352     
52.8,   300.74432,   -0.22365     
52.8,   300.82568,   -0.22373     
52.9,   300.93500,   -0.22380     
52.9,   301.03488,   -0.22392     
52.9,   301.13196,   -0.22405     
52.9,   301.22552,   -0.22420     
52.9,   301.31653,   -0.22431     
52.9,   301.44199,   -0.22443     
53.0,   301.53546,   -0.22458     
53.0,   301.62216,   -0.22468     
53.0,   301.74417,   -0.22479     
53.0,   301.83356,   -0.22498     
53.0,   301.92017,   -0.22508     
53.0,   302.01126,   -0.22517     
53.1,   302.10382,   -0.22530     
53.1,   302.18811,   -0.22540     
53.1,   302.27725,   -0.22554     
53.1,   302.37186,   -0.22564     
53.1,   302.48077,   -0.22575     
53.1,   302.58542,   -0.22586     
53.2,   302.71832,   -0.22596     
53.2,   302.79541,   -0.22611     
53.2,   302.85999,   -0.22622     
53.2,   302.93265,   -0.22634     
53.2,   303.04395,   -0.22649     
53.2,   303.14114,   -0.22660     
53.3,   303.24591,   -0.22674     
53.3,   303.34946,   -0.22691     
53.3,   303.44946,   -0.22701     
53.3,   303.53586,   -0.22711     
53.3,   303.62122,   -0.22728     
53.3,   303.74060,   -0.22745     
53.4,   303.81570,   -0.22758     
53.4,   303.91702,   -0.22770     
53.4,   304.02402,   -0.22785     
53.4,   304.10300,   -0.22801     
53.4,   304.19672,   -0.22813     
53.4,   304.32404,   -0.22828     
53.5,   304.41730,   -0.22847     
53.5,   304.48236,   -0.22859     
53.5,   304.55753,   -0.22874     
53.5,   304.66592,   -0.22894     
53.5,   304.78131,   -0.22912     
53.5,   304.90060,   -0.22933     
53.6,   305.00241,   -0.22956     
53.6,   305.07230,   -0.22968     
53.6,   305.15192,   -0.22988     
53.6,   305.23718,   -0.23005     
53.6,   305.32568,   -0.23020     
53.6,   305.44250,   -0.23037     
53.7,   305.54599,   -0.23056     
53.7,   305.62863,   -0.23070     
53.7,   305.71561,   -0.23086     
53.7,   305.81973,   -0.23104     
53.7,   305.89651,   -0.23123     
53.7,   306.00046,   -0.23142     
53.8,   306.11975,   -0.23164     
53.8,   306.21017,   -0.23181     
53.8,   306.27939,   -0.23200     
53.8,   306.37939,   -0.23222     
53.8,   306.50449,   -0.23240     
53.8,   306.59491,   -0.23259     
53.9,   306.67874,   -0.23277     
53.9,   306.78986,   -0.23305     
53.9,   306.89435,   -0.23327     
53.9,   306.98819,   -0.23347     
53.9,   307.05792,   -0.23368     
53.9,   307.18701,   -0.23390     
54.0,   307.27167,   -0.23411     
54.0,   307.36844,   -0.23436     
54.0,   307.46512,   -0.23457     
54.0,   307.54666,   -0.23485     
54.0,   307.64047,   -0.23512     
54.0,   307.74969,   -0.23537     
54.1,   307.85236,   -0.23560     
54.1,   307.98447,   -0.23588     
54.1,   308.06714,   -0.23607     
54.1,   308.15317,   -0.23634     
54.1,   308.22894,   -0.23660     
54.1,   308.30820,   -0.23683     
54.2,   308.39752,   -0.23707     
54.2,   308.51923,   -0.23734     
54.2,   308.60831,   -0.23760     
54.2,   308.71344,   -0.23789     
54.2,   308.80222,   -0.23814     
54.2,   308.92749,   -0.23848     
54.3,   309.01633,   -0.23874     
54.3,   309.10217,   -0.23897     
54.3,   309.20532,   -0.23930     
54.3,   309.32782,   -0.23959     
54.3,   309.40201,   -0.23991     
54.3,   309.47855,   -0.24020     
54.4,   309.56824,   -0.24049     
54.4,   309.71484,   -0.24082     
54.4,   309.80182,   -0.24111     
54.4,   309.88705,   -0.24137     
54.4,   309.98291,   -0.24169     
54.4,   310.06650,   -0.24201     
54.5,   310.16327,   -0.24234     
54.5,   310.24915,   -0.24262     
54.5,   310.38712,   -0.24296     
54.5,   310.48297,   -0.24332     
54.5,   310.57019,   -0.24355     
54.5,   310.64441,   -0.24384     
54.6,   310.74133,   -0.24411     
54.6,   310.84415,   -0.24449     
54.6,   310.95285,   -0.24482     
54.6,   311.04407,   -0.24517     
54.6,   311.11911,   -0.24553     
54.6,   311.20724,   -0.24593     
54.7,   311.30475,   -0.24628     
54.7,   311.42603,   -0.24659     
54.7,   311.53525,   -0.24700     
54.7,   311.60233,   -0.24731     
54.7,   311.70071,   -0.24766     
54.7,   311.79749,   -0.24802     
54.8,   311.88907,   -0.24840     
54.8,   312.00687,   -0.24878     
54.8,   312.11975,   -0.24918     
54.8,   312.19931,   -0.24957     
54.8,   312.29996,   -0.24996     
54.8,   312.39850,   -0.25033     
54.9,   312.47733,   -0.25075     
54.9,   312.54630,   -0.25116     
54.9,   312.65335,   -0.25158     
54.9,   312.74963,   -0.25199     
54.9,   312.87860,   -0.25241     
54.9,   312.97440,   -0.25275     
55.0,   313.07492,   -0.25315     
55.0,   313.15662,   -0.25356     
55.0,   313.24637,   -0.25399     
55.0,   313.36423,   -0.25445     
55.0,   313.44598,   -0.25485     
55.0,   313.53726,   -0.25530     
55.1,   313.60208,   -0.25578     
55.1,   313.71317,   -0.25625     
55.1,   313.79648,   -0.25666     
55.1,   313.89520,   -0.25708     
55.1,   314.01456,   -0.25749     
55.1,   314.09421,   -0.25804     
55.2,   314.18207,   -0.25846     
55.2,   314.28299,   -0.25890     
55.2,   314.37976,   -0.25933     
55.2,   314.47891,   -0.25976     
55.2,   314.61884,   -0.26021     
55.2,   314.69470,   -0.26069     
55.3,   314.76254,   -0.26119     
55.3,   314.84494,   -0.26164     
55.3,   314.93210,   -0.26210     
55.3,   315.02356,   -0.26254     
55.3,   315.12051,   -0.26305     
55.3,   315.23212,   -0.26355     
55.4,   315.32275,   -0.26406     
55.4,   315.44662,   -0.26464     
55.4,   315.53882,   -0.26523     
55.4,   315.61288,   -0.26572     
55.4,   315.69812,   -0.26620     
55.4,   315.77393,   -0.26673     
55.5,   315.87363,   -0.26722     
55.5,   315.98700,   -0.26775     
55.5,   316.07184,   -0.26827     
55.5,   316.14865,   -0.26885     
55.5,   316.25815,   -0.26935     
55.5,   316.38266,   -0.26990     
55.6,   316.45438,   -0.27038     
55.6,   316.54199,   -0.27087     
55.6,   316.63519,   -0.27142     
55.6,   316.74109,   -0.27198     
