时间,     温度,          热重
13.0,   75.31593,    -0.44224     
13.0,   75.35628,    -0.44267     
13.0,   75.42681,    -0.44302     
13.0,   75.51608,    -0.44344     
13.0,   75.57735,    -0.44397     
13.0,   75.66278,    -0.44455     
13.1,   75.78187,    -0.44514     
13.1,   75.86693,    -0.44568     
13.1,   75.92148,    -0.44623     
13.1,   76.03714,    -0.44682     
13.1,   76.12661,    -0.44740     
13.1,   76.18441,    -0.44800     
13.2,   76.26401,    -0.44866     
13.2,   76.36919,    -0.44934     
13.2,   76.46687,    -0.45000     
13.2,   76.57124,    -0.45064     
13.2,   76.62635,    -0.45126     
13.2,   76.68530,    -0.45184     
13.3,   76.73284,    -0.45252     
13.3,   76.79881,    -0.45319     
13.3,   76.91211,    -0.45385     
13.3,   76.97386,    -0.45450     
13.3,   77.02625,    -0.45523     
13.3,   77.13336,    -0.45595     
13.4,   77.22839,    -0.45664     
13.4,   77.32485,    -0.45736     
13.4,   77.38531,    -0.45810     
13.4,   77.44564,    -0.45882     
13.4,   77.53475,    -0.45945     
13.4,   77.62241,    -0.46017     
13.5,   77.66343,    -0.46083     
13.5,   77.73283,    -0.46156     
13.5,   77.84686,    -0.46235     
13.5,   77.94490,    -0.46314     
13.5,   78.04027,    -0.46396     
13.5,   78.12312,    -0.46477     
13.6,   78.19319,    -0.46557     
13.6,   78.28292,    -0.46642     
13.6,   78.39943,    -0.46748     
13.6,   78.45404,    -0.46883     
13.6,   78.51694,    -0.47024     
13.6,   78.60096,    -0.47181     
13.7,   78.66651,    -0.47347     
13.7,   78.74679,    -0.47520     
13.7,   78.85686,    -0.47697     
13.7,   78.95693,    -0.47880     
13.7,   79.04588,    -0.48055     
13.7,   79.12017,    -0.48238     
13.8,   79.17717,    -0.48411     
13.8,   79.23772,    -0.48590     
13.8,   79.33176,    -0.48776     
13.8,   79.40519,    -0.48963     
13.8,   79.48056,    -0.49156     
13.8,   79.57348,    -0.49355     
13.9,   79.65894,    -0.49551     
13.9,   79.75574,    -0.49745     
13.9,   79.84513,    -0.49938     
13.9,   79.88338,    -0.50128     
13.9,   79.94000,    -0.50332     
13.9,   80.05896,    -0.50537     
14.0,   80.16306,    -0.50741     
14.0,   80.23923,    -0.50932     
14.0,   80.29938,    -0.51121     
14.0,   80.38857,    -0.51313     
14.0,   80.48682,    -0.51512     
14.0,   80.55635,    -0.51687     
14.1,   80.60629,    -0.51849     
14.1,   80.67417,    -0.52000     
14.1,   80.78288,    -0.52136     
14.1,   80.85480,    -0.52282     
14.1,   80.97876,    -0.52455     
14.1,   81.02123,    -0.52626     
14.2,   81.10754,    -0.52794     
14.2,   81.20388,    -0.52949     
14.2,   81.28359,    -0.53115     
14.2,   81.35195,    -0.53275     
14.2,   81.43401,    -0.53446     
14.2,   81.52827,    -0.53603     
14.3,   81.61365,    -0.53765     
14.3,   81.67361,    -0.53921     
14.3,   81.74516,    -0.54085     
14.3,   81.82009,    -0.54239     
14.3,   81.90511,    -0.54401     
14.3,   82.01167,    -0.54557     
14.4,   82.08131,    -0.54718     
14.4,   82.14859,    -0.54881     
14.4,   82.22180,    -0.55026     
14.4,   82.32449,    -0.55185     
14.4,   82.45087,    -0.55329     
14.4,   82.49281,    -0.55473     
14.5,   82.57053,    -0.55610     
14.5,   82.63288,    -0.55753     
14.5,   82.71970,    -0.55914     
14.5,   82.83270,    -0.56071     
14.5,   82.91846,    -0.56216     
14.5,   83.02314,    -0.56347     
14.6,   83.09362,    -0.56487     
14.6,   83.13923,    -0.56634     
14.6,   83.24043,    -0.56765     
14.6,   83.34204,    -0.56903     
14.6,   83.41756,    -0.57036     
14.6,   83.45295,    -0.57170     
14.7,   83.54930,    -0.57306     
14.7,   83.63379,    -0.57427     
14.7,   83.70050,    -0.57563     
14.7,   83.79524,    -0.57690     
14.7,   83.87518,    -0.57808     
14.7,   83.94199,    -0.57919     
14.8,   84.03993,    -0.58031     
14.8,   84.15253,    -0.58146     
14.8,   84.22057,    -0.58259     
14.8,   84.26402,    -0.58372     
14.8,   84.33365,    -0.58483     
14.8,   84.40926,    -0.58585     
14.9,   84.51360,    -0.58695     
14.9,   84.60535,    -0.58799     
14.9,   84.67010,    -0.58903     
14.9,   84.76098,    -0.59004     
14.9,   84.85461,    -0.59115     
14.9,   84.90940,    -0.59212     
15.0,   85.00188,    -0.59316     
15.0,   85.08173,    -0.59423     
15.0,   85.16121,    -0.59528     
15.0,   85.21268,    -0.59627     
15.0,   85.30910,    -0.59725     
15.0,   85.39655,    -0.59816     
15.1,   85.50785,    -0.59911     
15.1,   85.58560,    -0.60010     
15.1,   85.60958,    -0.60106     
15.1,   85.70097,    -0.60197     
15.1,   85.86382,    -0.60302     
15.1,   85.90688,    -0.60400     
15.2,   85.96201,    -0.60501     
15.2,   86.07916,    -0.60610     
15.2,   86.19623,    -0.60713     
15.2,   86.28189,    -0.60809     
15.2,   86.33875,    -0.60911     
15.2,   86.40366,    -0.61005     
15.3,   86.47775,    -0.61107     
15.3,   86.59126,    -0.61207     
15.3,   86.66712,    -0.61301     
15.3,   86.72051,    -0.61397     
15.3,   86.79237,    -0.61503     
15.3,   86.91380,    -0.61603     
15.4,   87.00519,    -0.61701     
15.4,   87.07239,    -0.61798     
15.4,   87.14292,    -0.61889     
15.4,   87.21605,    -0.61986     
15.4,   87.29637,    -0.62083     
15.4,   87.35621,    -0.62179     
15.5,   87.42380,    -0.62267     
15.5,   87.48290,    -0.62352     
15.5,   87.57077,    -0.62436     
15.5,   87.69588,    -0.62527     
15.5,   87.77505,    -0.62631     
15.5,   87.82483,    -0.62725     
15.6,   87.90701,    -0.62827     
15.6,   87.99741,    -0.62911     
15.6,   88.07060,    -0.62997     
15.6,   88.18220,    -0.63071     
15.6,   88.23528,    -0.63152     
15.6,   88.30400,    -0.63241     
15.7,   88.39291,    -0.63340     
15.7,   88.48161,    -0.63438     
15.7,   88.53975,    -0.63531     
15.7,   88.67254,    -0.63621     
15.7,   88.77533,    -0.63715     
15.7,   88.88166,    -0.63802     
15.8,   88.96173,    -0.63885     
15.8,   89.03464,    -0.63975     
15.8,   89.10487,    -0.64071     
15.8,   89.17697,    -0.64172     
15.8,   89.25353,    -0.64261     
15.8,   89.34352,    -0.64360     
15.9,   89.43577,    -0.64455     
15.9,   89.51826,    -0.64557     
15.9,   89.59203,    -0.64652     
15.9,   89.67706,    -0.64754     
15.9,   89.76226,    -0.64857     
15.9,   89.84974,    -0.64954     
16.0,   89.89635,    -0.65047     
16.0,   89.96082,    -0.65127     
16.0,   90.03642,    -0.65209     
16.0,   90.16395,    -0.65292     
16.0,   90.23082,    -0.65370     
16.0,   90.28708,    -0.65449     
16.1,   90.37596,    -0.65539     
16.1,   90.47694,    -0.65637     
16.1,   90.54350,    -0.65736     
16.1,   90.63056,    -0.65847     
16.1,   90.75991,    -0.65954     
16.1,   90.84801,    -0.66048     
16.2,   90.93478,    -0.66148     
16.2,   90.99988,    -0.66247     
16.2,   91.03073,    -0.66342     
16.2,   91.12585,    -0.66448     
16.2,   91.20786,    -0.66541     
16.2,   91.27903,    -0.66629     
16.3,   91.36802,    -0.66713     
16.3,   91.46015,    -0.66808     
16.3,   91.53915,    -0.66903     
16.3,   91.63289,    -0.67003     
16.3,   91.74186,    -0.67105     
16.3,   91.80451,    -0.67197     
16.4,   91.84901,    -0.67297     
16.4,   91.92626,    -0.67386     
16.4,   92.01308,    -0.67489     
16.4,   92.11406,    -0.67585     
16.4,   92.18813,    -0.67664     
16.4,   92.24218,    -0.67743     
16.5,   92.33131,    -0.67820     
16.5,   92.43196,    -0.67904     
16.5,   92.52528,    -0.67994     
16.5,   92.64243,    -0.68079     
16.5,   92.70504,    -0.68159     
16.5,   92.78095,    -0.68246     
16.6,   92.85350,    -0.68332     
16.6,   92.96373,    -0.68429     
16.6,   93.08730,    -0.68521     
16.6,   93.14501,    -0.68610     
16.6,   93.19495,    -0.68694     
16.6,   93.26233,    -0.68781     
16.7,   93.36114,    -0.68870     
16.7,   93.43854,    -0.68959     
16.7,   93.55414,    -0.69045     
16.7,   93.61591,    -0.69132     
16.7,   93.68424,    -0.69229     
16.7,   93.78932,    -0.69312     
16.8,   93.83179,    -0.69392     
16.8,   93.89832,    -0.69478     
16.8,   93.99495,    -0.69572     
16.8,   94.09959,    -0.69651     
16.8,   94.19433,    -0.69736     
16.8,   94.28855,    -0.69826     
16.9,   94.37695,    -0.69908     
16.9,   94.46833,    -0.69984     
16.9,   94.55034,    -0.70060     
16.9,   94.63950,    -0.70145     
16.9,   94.68473,    -0.70227     
16.9,   94.74845,    -0.70304     
17.0,   94.85809,    -0.70382     
17.0,   94.92918,    -0.70449     
17.0,   95.00852,    -0.70524     
17.0,   95.08013,    -0.70593     
17.0,   95.17312,    -0.70671     
17.0,   95.29091,    -0.70752     
17.1,   95.38459,    -0.70824     
17.1,   95.44843,    -0.70902     
17.1,   95.54704,    -0.70979     
17.1,   95.63220,    -0.71061     
17.1,   95.71669,    -0.71140     
17.1,   95.80933,    -0.71217     
17.2,   95.88480,    -0.71294     
17.2,   95.96594,    -0.71367     
17.2,   96.07093,    -0.71433     
17.2,   96.09991,    -0.71494     
17.2,   96.17346,    -0.71565     
17.2,   96.28557,    -0.71637     
17.3,   96.40332,    -0.71703     
17.3,   96.47433,    -0.71767     
17.3,   96.52843,    -0.71838     
17.3,   96.60516,    -0.71912     
17.3,   96.70104,    -0.71981     
17.3,   96.81421,    -0.72041     
17.4,   96.86904,    -0.72089     
17.4,   96.94310,    -0.72145     
17.4,   97.06293,    -0.72215     
17.4,   97.20648,    -0.72280     
17.4,   97.28944,    -0.72346     
17.4,   97.32388,    -0.72408     
17.5,   97.37309,    -0.72474     
17.5,   97.47340,    -0.72542     
17.5,   97.56190,    -0.72619     
17.5,   97.62029,    -0.72689     
17.5,   97.67945,    -0.72759     
17.5,   97.79168,    -0.72821     
17.6,   97.86133,    -0.72856     
17.6,   97.94588,    -0.72905     
17.6,   98.01503,    -0.72966     
17.6,   98.10517,    -0.73038     
17.6,   98.23682,    -0.73117     
17.6,   98.33671,    -0.73194     
17.7,   98.40443,    -0.73264     
17.7,   98.48292,    -0.73334     
17.7,   98.51885,    -0.73395     
17.7,   98.59285,    -0.73466     
17.7,   98.66532,    -0.73536     
17.7,   98.74918,    -0.73615     
17.8,   98.85514,    -0.73699     
17.8,   98.99094,    -0.73787     
17.8,   99.12094,    -0.73856     
17.8,   99.19306,    -0.73931     
17.8,   99.24959,    -0.73999     
17.8,   99.32571,    -0.74075     
17.9,   99.43491,    -0.74149     
17.9,   99.56409,    -0.74223     
17.9,   99.60365,    -0.74284     
17.9,   99.67432,    -0.74355     
17.9,   99.78082,    -0.74424     
17.9,   99.85392,    -0.74493     
18.0,   99.93197,    -0.74567     
18.0,   100.04994,   -0.74642     
18.0,   100.12769,   -0.74711     
18.0,   100.17026,   -0.74778     
18.0,   100.29557,   -0.74862     
18.0,   100.40234,   -0.74934     
18.1,   100.48197,   -0.74987     
18.1,   100.53653,   -0.75044     
18.1,   100.58333,   -0.75100     
18.1,   100.65018,   -0.75166     
18.1,   100.79617,   -0.75237     
18.1,   100.89880,   -0.75299     
18.2,   101.00008,   -0.75366     
18.2,   101.10575,   -0.75430     
18.2,   101.17487,   -0.75496     
18.2,   101.23120,   -0.75554     
18.2,   101.31522,   -0.75623     
18.2,   101.37280,   -0.75683     
18.3,   101.43465,   -0.75745     
18.3,   101.53516,   -0.75814     
18.3,   101.61898,   -0.75880     
18.3,   101.68298,   -0.75931     
18.3,   101.75020,   -0.75991     
18.3,   101.82159,   -0.76062     
18.4,   101.91389,   -0.76136     
18.4,   102.01539,   -0.76198     
18.4,   102.11922,   -0.76272     
18.4,   102.20279,   -0.76335     
18.4,   102.28072,   -0.76391     
18.4,   102.35783,   -0.76447     
18.5,   102.46569,   -0.76511     
18.5,   102.55943,   -0.76580     
18.5,   102.62490,   -0.76649     
18.5,   102.70225,   -0.76714     
18.5,   102.78863,   -0.76790     
18.5,   102.85828,   -0.76865     
18.6,   102.93654,   -0.76939     
18.6,   103.01148,   -0.77013     
18.6,   103.10669,   -0.77092     
18.6,   103.22300,   -0.77179     
18.6,   103.35003,   -0.77256     
18.6,   103.41837,   -0.77334     
18.7,   103.47967,   -0.77413     
18.7,   103.57963,   -0.77498     
18.7,   103.63927,   -0.77587     
18.7,   103.69971,   -0.77671     
18.7,   103.77796,   -0.77759     
18.7,   103.86728,   -0.77841     
18.8,   103.95699,   -0.77917     
18.8,   104.04066,   -0.77996     
18.8,   104.08302,   -0.78076     
18.8,   104.16402,   -0.78153     
18.8,   104.28235,   -0.78225     
18.8,   104.34071,   -0.78300     
18.9,   104.45644,   -0.78376     
18.9,   104.54354,   -0.78455     
18.9,   104.64870,   -0.78533     
18.9,   104.70885,   -0.78604     
18.9,   104.78308,   -0.78683     
18.9,   104.87714,   -0.78767     
19.0,   104.94305,   -0.78839     
19.0,   105.01032,   -0.78916     
19.0,   105.10374,   -0.78991     
19.0,   105.20312,   -0.79065     
19.0,   105.29248,   -0.79141     
19.0,   105.34761,   -0.79204     
19.1,   105.45892,   -0.79282     
19.1,   105.55267,   -0.79362     
19.1,   105.62118,   -0.79419     
19.1,   105.71408,   -0.79494     
19.1,   105.85616,   -0.79569     
19.1,   105.92038,   -0.79622     
19.2,   105.95849,   -0.79678     
19.2,   106.06290,   -0.79741     
19.2,   106.09952,   -0.79802     
19.2,   106.19650,   -0.79873     
19.2,   106.29330,   -0.79933     
19.2,   106.38452,   -0.79993     
19.3,   106.46126,   -0.80058     
19.3,   106.54176,   -0.80126     
19.3,   106.62068,   -0.80193     
19.3,   106.69925,   -0.80261     
19.3,   106.76221,   -0.80318     
19.3,   106.84878,   -0.80381     
19.4,   106.93648,   -0.80447     
19.4,   107.02435,   -0.80512     
19.4,   107.14851,   -0.80570     
19.4,   107.20564,   -0.80628     
19.4,   107.26971,   -0.80696     
19.4,   107.36219,   -0.80757     
19.5,   107.45802,   -0.80819     
19.5,   107.51366,   -0.80879     
19.5,   107.59135,   -0.80940     
19.5,   107.68880,   -0.81003     
19.5,   107.79529,   -0.81061     
19.5,   107.84523,   -0.81122     
19.6,   107.94653,   -0.81183     
19.6,   108.02222,   -0.81247     
19.6,   108.08857,   -0.81307     
19.6,   108.17876,   -0.81370     
19.6,   108.30927,   -0.81436     
19.6,   108.38870,   -0.81500     
19.7,   108.47931,   -0.81563     
19.7,   108.52566,   -0.81622     
19.7,   108.59721,   -0.81685     
19.7,   108.68438,   -0.81749     
19.7,   108.79669,   -0.81818     
19.7,   108.89769,   -0.81876     
19.8,   108.98041,   -0.81937     
19.8,   109.03626,   -0.81996     
19.8,   109.10157,   -0.82048     
19.8,   109.18238,   -0.82100     
19.8,   109.28867,   -0.82159     
19.8,   109.37955,   -0.82217     
19.9,   109.46463,   -0.82279     
19.9,   109.53946,   -0.82335     
19.9,   109.60819,   -0.82393     
19.9,   109.68615,   -0.82449     
19.9,   109.76012,   -0.82508     
19.9,   109.85796,   -0.82569     
20.0,   109.95528,   -0.82629     
20.0,   110.01308,   -0.82686     
20.0,   110.12291,   -0.82747     
20.0,   110.21154,   -0.82809     
20.0,   110.29379,   -0.82861     
20.0,   110.33860,   -0.82920     
20.1,   110.40869,   -0.82979     
20.1,   110.48915,   -0.83036     
20.1,   110.57981,   -0.83096     
20.1,   110.67154,   -0.83154     
20.1,   110.76546,   -0.83212     
20.1,   110.85788,   -0.83271     
20.2,   110.95756,   -0.83331     
20.2,   111.04980,   -0.83391     
20.2,   111.12949,   -0.83446     
20.2,   111.17918,   -0.83503     
20.2,   111.25388,   -0.83563     
20.2,   111.37965,   -0.83620     
20.3,   111.46472,   -0.83678     
20.3,   111.51591,   -0.83736     
20.3,   111.59940,   -0.83796     
20.3,   111.69721,   -0.83848     
20.3,   111.75341,   -0.83904     
20.3,   111.90591,   -0.83960     
20.4,   111.96535,   -0.84021     
20.4,   112.02458,   -0.84077     
20.4,   112.08981,   -0.84132     
20.4,   112.16544,   -0.84187     
20.4,   112.27431,   -0.84242     
20.4,   112.35831,   -0.84293     
20.5,   112.43224,   -0.84349     
20.5,   112.51870,   -0.84405     
20.5,   112.60241,   -0.84452     
20.5,   112.66824,   -0.84501     
20.5,   112.74837,   -0.84553     
20.5,   112.88397,   -0.84606     
20.6,   112.96361,   -0.84659     
20.6,   113.04174,   -0.84708     
20.6,   113.13009,   -0.84769     
20.6,   113.23129,   -0.84816     
20.6,   113.27460,   -0.84860     
20.6,   113.33156,   -0.84910     
20.7,   113.38931,   -0.84948     
20.7,   113.47990,   -0.84997     
20.7,   113.61796,   -0.85043     
20.7,   113.70075,   -0.85089     
20.7,   113.77362,   -0.85139     
20.7,   113.88658,   -0.85188     
20.8,   113.92708,   -0.85237     
20.8,   114.00922,   -0.85278     
20.8,   114.13741,   -0.85328     
20.8,   114.21917,   -0.85373     
20.8,   114.27808,   -0.85411     
20.8,   114.38985,   -0.85452     
20.9,   114.49506,   -0.85497     
20.9,   114.56943,   -0.85547     
20.9,   114.63695,   -0.85595     
20.9,   114.69334,   -0.85641     
20.9,   114.77831,   -0.85693     
20.9,   114.86224,   -0.85740     
21.0,   114.95116,   -0.85788     
21.0,   115.01641,   -0.85836     
21.0,   115.12997,   -0.85881     
21.0,   115.19551,   -0.85930     
21.0,   115.26343,   -0.85978     
21.0,   115.37626,   -0.86022     
21.1,   115.44601,   -0.86060     
21.1,   115.57101,   -0.86104     
21.1,   115.65707,   -0.86143     
21.1,   115.74122,   -0.86182     
21.1,   115.81754,   -0.86227     
21.1,   115.86961,   -0.86274     
21.2,   115.95230,   -0.86317     
21.2,   116.04865,   -0.86360     
21.2,   116.12592,   -0.86409     
21.2,   116.23412,   -0.86452     
21.2,   116.31680,   -0.86496     
21.2,   116.39404,   -0.86536     
21.3,   116.44962,   -0.86574     
21.3,   116.56112,   -0.86612     
21.3,   116.65783,   -0.86654     
21.3,   116.72387,   -0.86687     
21.3,   116.77802,   -0.86723     
21.3,   116.87323,   -0.86761     
21.4,   116.96986,   -0.86795     
21.4,   117.08314,   -0.86831     
21.4,   117.14732,   -0.86861     
21.4,   117.23226,   -0.86899     
